Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,n_outlets,Is Chain,Is Rated,Is NCR,Cuisines Count,Primary Cuisine,Log_Votes,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change,Log_Cost,VFM_Predicted_Rating,VFM_Residual,VFM_rank_overall,VFM_rank_within_ncr,Competitors_500m,Competitors_1km,Competitors_2km,density_tier,Has_Density_Data,Model_Predicted_Rating,Model_Residual,Coldstart_Risk_Score
7365,Ashirwad Dhaba,New Delhi,"3, M.R. Complex, NH 8, Near Rangpuri Bus Stand, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1183586,28.5422454,North Indian,200,0,0,1,2.9,Orange,Average,5,1,False,True,True,1,North Indian,1.791759469228055,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0,5.303304908059076,3.2934415599652347,0.0160497502256444,2643.0,2327.0,15.0,72.0,104.0,Dense (20+),True,3.0087266,-0.1087265968322754,0.90655530410358
303851,Barichi Restaurant,New Delhi,"A 29/3, NH 8, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1277978,28.549335,"North Indian, South Indian, Chinese",1000,1,0,3,2.9,Orange,Average,7,1,False,True,True,3,North Indian,2.079441541679836,3.2948666205412054,0.875,5082.0,4662.0,420.0,6.90875477931522,3.4517875773465194,-0.156920956805314,5114.0,4674.0,26.0,87.0,101.0,Dense (20+),True,3.096995,-0.1969951152801514,0.4582338902425211
9097,Bikaner Sweets,New Delhi,"104/2, Near Rangpuri Bus Stand, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1184863,28.542164,Mithai,200,0,0,1,2.7,Orange,Average,14,13,True,True,True,1,Mithai,2.70805020110221,3.206548107147738,0.7777777777777778,5776.0,5580.0,196.0,5.303304908059076,3.2934415599652347,-0.0868934528174967,4351.0,3961.0,15.0,74.0,104.0,Dense (20+),True,2.9507995,-0.2507994651794432,0.8974445822983214
7317,Bikaner,New Delhi,"L-10, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249212,28.54646,"Mithai, North Indian, South Indian, Chinese, Street Food",600,0,0,2,2.9,Orange,Average,6,1,False,True,True,5,Mithai,1.9459101490553128,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0,6.398594934535208,3.4014703540590903,-0.0994243404171357,4531.0,4133.0,52.0,96.0,101.0,Dense (20+),True,2.95615,-0.0561500549316407,0.5463515931244936
311067,Chatori Zubaan 2,New Delhi,"Near Nike Showroom, Rangpuri, NH-8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1166056,28.5385371,"North Indian, Chinese",550,0,0,2,3.0,Orange,Average,5,1,False,True,True,2,North Indian,1.791759469228055,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0,6.311734809152915,3.39290331302606,-0.074152743575921,4150.0,3771.0,6.0,32.0,103.0,Dense (20+),True,2.9435854,0.0564146041870117,0.8281379041759085
305201,Chinese Mania,New Delhi,"Shop 2, J.D Complex, 11, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1228985,28.5429052,Chinese,300,0,0,1,3.2,Orange,Average,17,1,False,True,True,1,Chinese,2.8903717578961645,3.312311071974356,0.7424242424242424,3596.0,4157.0,-561.0,5.707110264748875,3.3332690071959785,-0.0209579352216224,3199.0,2858.0,42.0,90.0,101.0,Dense (20+),True,2.9614546,0.2385453701019289,0.901060300908173
18312458,Da Pizza Corner,New Delhi,"42, Near Sub Station, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1281574,28.5452469,"Fast Food, Pizza",600,0,1,2,2.5,Orange,Average,6,5,True,True,True,2,Fast Food,1.9459101490553128,3.2584096500055906,0.8909090909090909,6216.0,5211.0,1005.0,6.398594934535208,3.4014703540590903,-0.1430607040534997,5010.0,4574.0,50.0,88.0,101.0,Dense (20+),True,3.1123383,-0.6123383045196533,0.3368498272262814
7332,Dhaba Cash 'N' Carry Kitchen,New Delhi,"Badam Singh Market, NH 8, Rangpuri Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1180889,28.5415025,North Indian,600,0,0,2,3.1,Orange,Average,16,1,False,True,True,1,North Indian,2.833213344056216,3.2894235500047304,0.7538461538461538,4106.0,4784.0,-678.0,6.398594934535208,3.4014703540590903,-0.1120468040543598,4710.0,4296.0,14.0,54.0,104.0,Dense (20+),True,2.9810402,0.1189597606658936,0.8703261175546486
305180,Dom Dang Kins Restaurant,New Delhi,"Shop 4, L 96, Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1243021,28.5434991,Chinese,400,0,0,1,3.1,Orange,Average,12,1,False,True,True,1,Chinese,2.5649493574615367,3.301844766398484,0.8032786885245902,4106.0,4525.0,-419.0,5.993961427306569,3.3615612260845467,-0.0597164596860633,3918.0,3547.0,49.0,92.0,101.0,Dense (20+),True,2.9221172,0.1778827667236329,0.9002957996513989
4312,First Choice,New Delhi,"77, Main Vasant Kunj Road, Near IDBI Bank, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1285132,28.5437505,"North Indian, Chinese, Fast Food",600,0,0,2,2.9,Orange,Average,11,1,False,True,True,3,North Indian,2.4849066497880004,3.2685421791717912,0.8166666666666667,5082.0,5109.0,-27.0,6.398594934535208,3.4014703540590903,-0.132928174887299,4921.0,4495.0,34.0,81.0,100.0,Dense (20+),True,3.029104,-0.1291039943695069,0.6571253639965938
18356811,Hungry Hut,New Delhi,"Main Vasant Kunj Road, Opposite OBC Bank, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1291911,28.5420749,"North Indian, Chinese, Mughlai",700,0,0,2,3.1,Orange,Average,6,1,False,True,True,3,North Indian,1.9459101490553128,3.323864195460136,0.8909090909090909,4106.0,3626.0,480.0,6.55250788703459,3.416650836170689,-0.0927866407105528,4437.0,4041.0,14.0,65.0,102.0,Dense (20+),True,3.0055094,0.0944906234741211,0.737290342803814
7315,Le Seasons Restaurant,New Delhi,"A-1A, NH 8, Mahipalpur Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5473907,"North Indian, Chinese",950,1,0,2,2.8,Orange,Average,17,1,False,True,True,2,North Indian,2.8903717578961645,3.209280768944053,0.7424242424242424,5462.0,5573.0,-111.0,6.85751406254539,3.446733689602322,-0.2374529206582694,5566.0,5083.0,64.0,96.0,102.0,Dense (20+),True,2.910487,-0.110486936569214,0.7350177138042729
9145,Moti Mahal Delux,New Delhi,"La-Sapphire Hotel, A-23, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1252807,28.5472115,"North Indian, Mughlai, Chinese",800,1,0,2,3.0,Orange,Average,22,14,True,True,True,3,North Indian,3.1354942159291497,3.242430010567711,0.6901408450704225,4617.0,5361.0,-744.0,6.68586094706836,3.4298034897290544,-0.1873734791613435,5298.0,4844.0,64.0,96.0,102.0,Dense (20+),True,2.9013505,0.0986495018005371,0.4650127728174192
18025111,Popsy's,New Delhi,"Shop 1 & 2, K Block, Mahipalpur Extension, Near Labor Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1240222,28.5433267,"North Indian, South Indian, Continental, Fast Food",550,0,0,2,3.0,Orange,Average,5,1,False,True,True,4,North Indian,1.791759469228055,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0,6.311734809152915,3.39290331302606,-0.074152743575921,4150.0,3771.0,47.0,92.0,101.0,Dense (20+),True,3.0256364,-0.0256364345550537,0.6441401170370127
303958,Prabhu,New Delhi,"Opposite Vishal Mega Mart, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1245783,28.5470031,"Fast Food, North Indian, Bakery",500,0,0,2,3.1,Orange,Average,8,1,False,True,True,3,Fast Food,2.19722457733622,3.3160093114089038,0.8596491228070176,4106.0,4009.0,97.0,6.2166061010848646,3.3835207391251902,-0.0675114277162869,4043.0,3669.0,62.0,96.0,102.0,Dense (20+),True,3.05817,0.0418299198150635,0.6862716323915261
4311,Saptagiri,New Delhi,"L73/L322, NH8, Near IGI Airport, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1229435,28.5455533,"North Indian, Mughlai, Chinese, Continental, Fast Food",900,1,0,2,2.8,Orange,Average,10,1,False,True,True,5,North Indian,2.3978952727983707,3.2578395042424995,0.8305084745762712,5462.0,5222.0,240.0,6.803505257608338,3.4414067844659977,-0.1835672802234982,5275.0,4823.0,46.0,97.0,100.0,Dense (20+),True,2.947165,-0.1471650123596193,0.4494054253738052
7309,Spice Hut,New Delhi,"L 380, Near Allahabad Bank & Red Light Chowk, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1237408,28.5462109,"North Indian, Fast Food, Biryani",500,0,0,2,2.9,Orange,Average,15,1,False,True,True,3,North Indian,2.772588722239781,3.2455082929735544,0.765625,5082.0,5334.0,-252.0,6.2166061010848646,3.3835207391251902,-0.1380124461516358,4963.0,4531.0,60.0,97.0,100.0,Dense (20+),True,2.9975667,-0.0975666999816895,0.6835880124971836
7307,Taste of Vishal,New Delhi,"Hotel Vishal Residency, NH 8, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1187632,28.5426875,"North Indian, Chinese",900,1,0,2,2.9,Orange,Average,6,1,False,True,True,2,North Indian,1.9459101490553128,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0,6.803505257608338,3.4414067844659977,-0.1393607708240432,4973.0,4540.0,16.0,76.0,104.0,Dense (20+),True,3.0246198,-0.1246198177337647,0.7219904169502958
4315,The Tandoori Night,New Delhi,"A-79, Chandgi Ram Building, Vasant Kunj Road, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249212,28.5467289,"Biryani, Chinese, North Indian",300,0,0,1,2.8,Orange,Average,5,1,False,True,True,3,Biryani,1.791759469228055,3.30023205093162,0.9074074074074074,5462.0,4556.0,906.0,5.707110264748875,3.3332690071959785,-0.0330369562643584,3412.0,3065.0,57.0,96.0,102.0,Dense (20+),True,3.065967,-0.2659670829772951,0.8289830107995912
305151,Traffic Jaam,New Delhi,"A-63, Street 1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1267191,28.5468118,"North Indian, Chinese",550,0,0,2,2.9,Orange,Average,5,1,False,True,True,2,North Indian,1.791759469228055,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0,6.311734809152915,3.39290331302606,-0.0834120028351805,4303.0,3914.0,52.0,93.0,101.0,Dense (20+),True,2.9776433,-0.0776432514190674,0.7925670247965231
7366,Tripti,New Delhi,"A-67/1, NH 8 Extention, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.127618,28.5492281,"North Indian, Chinese, Mughlai, South Indian",1000,1,0,3,3.1,Orange,Average,16,1,False,True,True,4,North Indian,2.833213344056216,3.2894235500047304,0.7538461538461538,4106.0,4784.0,-678.0,6.90875477931522,3.4517875773465194,-0.162364027341789,5148.0,4704.0,27.0,89.0,101.0,Dense (20+),True,3.088318,0.0116818904876709,0.3215185381190369
9141,Uttaranchal Dhaba & Restaurant,New Delhi,"78, Main Mehrauli Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1285619,28.5437174,North Indian,200,0,0,1,2.9,Orange,Average,5,1,False,True,True,1,North Indian,1.791759469228055,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0,5.303304908059076,3.2934415599652347,0.0160497502256444,2643.0,2327.0,32.0,80.0,100.0,Dense (20+),True,3.0111637,-0.1111637115478516,0.922003631219428
18333396,Wah Ji Wah,New Delhi,"A-79, Main Red Light Chowk, Opposite Vishal Mega Mart, Main Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1247414,28.5467116,"North Indian, Chinese",450,0,0,1,2.9,Orange,Average,6,19,True,True,True,2,North Indian,1.9459101490553128,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0,6.111467339502679,3.3731508705500266,-0.0711048569080721,4099.0,3723.0,61.0,96.0,102.0,Dense (20+),True,2.8897362,0.0102638244628905,0.8351499086087888
7363,Resto 37,New Delhi,"Hotel Delhi 37, A-78, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1286068,28.5500399,"North Indian, Chinese, Continental, Fast Food",700,0,0,2,3.9,Yellow,Good,23,1,False,True,True,4,North Indian,3.1780538303479458,3.526562927087604,0.6805555555555556,807.0,1864.0,-1057.0,6.55250788703459,3.416650836170689,0.1099120909169153,1718.0,1462.0,18.0,85.0,101.0,Dense (20+),True,3.0448267,0.8551732540130614,0.6506759197845143
305181,Aakash Sweets & Caterers,New Delhi,"L 96, Old Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1242919,28.5434422,"Mithai, Street Food",150,0,0,1,0.0,White,Not rated,0,1,False,False,True,2,Mithai,0.0,,,,,,,,,,,48.0,92.0,101.0,Dense (20+),True,,,0.8580835953267771
18403469,Aapka Mangal Restaurant,New Delhi,"L-192, Gali 7, Near Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1238424,28.5446537,North Indian,500,0,0,2,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,51.0,97.0,100.0,Dense (20+),True,,,0.8571897007353401
18416845,Al-Karim,New Delhi,"L-1, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1254605,28.5459741,North Indian,350,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,49.0,95.0,100.0,Dense (20+),True,,,0.9178006759531973
302475,Apna Dhaba,New Delhi,"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.0996976,28.5232706,North Indian,150,0,0,1,0.0,White,Not rated,1,1,False,False,True,1,North Indian,0.6931471805599453,,,,,,,,,,,0.0,0.0,11.0,Isolated (0),True,,,0.9295593396466648
18489805,Burger Wala,New Delhi,"K-26-C, Main Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.128427,28.5441077,"Burger, Fast Food",200,0,0,1,0.0,White,Not rated,1,1,False,False,True,2,Burger,0.6931471805599453,,,,,,,,,,,40.0,82.0,100.0,Dense (20+),True,,,0.8483985156964337
302473,Cafe Highway,New Delhi,"Near Kavira Garden, NH-8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1077373,28.5332421,"Fast Food, Chinese",250,0,0,1,0.0,White,Not rated,0,1,False,False,True,2,Fast Food,0.0,,,,,,,,,,,0.0,4.0,33.0,Light (1-5),True,,,0.8949430037489795
18361932,Cake Point,New Delhi,"Opposite NSG Camp, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1333427,28.5489147,"Bakery, Desserts",600,0,1,2,0.0,White,Not rated,0,5,True,False,True,2,Bakery,0.0,,,,,,,,,,,5.0,40.0,100.0,Dense (20+),True,,,0.3266218978263593
18414467,Chatori Zubaan Chur Chur Naan,New Delhi,"NH8, Opposite IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1167352,28.5386133,North Indian,100,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,7.0,34.0,104.0,Dense (20+),True,,,0.9171601121251834
18358665,Coffee Shop,New Delhi,"Dee Marks Hotel & Resort, Adjoining Shiv Murti, NH 8, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1137736,28.5354421,"Cafe, North Indian, Continental",1000,0,0,3,0.0,White,Not rated,0,1,False,False,True,3,Cafe,0.0,,,,,,,,,,,2.0,9.0,91.0,Moderate (6-20),True,,,0.6211645764539331
18427203,Colonel's Kebabs & Curries,New Delhi,"21, Milestone Hotel and Resort, N.H 8, Near Shiv Murti, Rangpuri, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",0.0,0.0,"North Indian, Chinese, Mughlai",600,0,0,2,0.0,White,Not rated,0,1,False,False,True,3,North Indian,0.0,,,,,,,,,,,,,,,False,,,0.92116208579813
18358663,Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,New Delhi,"Shop 1, Badam Singh Market, Rangpuri Bus Stop, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1181406,28.5415117,North Indian,150,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,14.0,54.0,104.0,Dense (20+),True,,,0.928825086632804
18489807,Dolphin - The Food Cafe,New Delhi,"Labour Chouk Mahipalpur, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1241504,28.5434269,"North Indian, Mughlai, Chinese",300,0,0,1,0.0,White,Not rated,0,1,False,False,True,3,North Indian,0.0,,,,,,,,,,,48.0,92.0,101.0,Dense (20+),True,,,0.7788489726996473
305183,First Treat Bakers,New Delhi,"K 98, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1267191,28.5443024,Bakery,300,0,0,1,0.0,White,Not rated,2,1,False,False,True,1,Bakery,1.0986122886681098,,,,,,,,,,,49.0,89.0,100.0,Dense (20+),True,,,0.9215258255236516
305153,Flavours Of Delhi,New Delhi,"A-25, KH 393, Near IGI Airport, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1250299,28.5472207,"North Indian, Chinese, Fast Food",650,0,0,2,0.0,White,Not rated,0,1,False,False,True,3,North Indian,0.0,,,,,,,,,,,63.0,96.0,102.0,Dense (20+),True,,,0.6413058405733902
18372674,Foresto Lawn & Restaurant,New Delhi,"Plot 802/2, Block K, Main Vasant Kunj Road, Near Mata Chowk & Prem Maruti, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1293063,28.541621,"North Indian, Mughlai, Chinese",600,0,0,2,0.0,White,Not rated,2,1,False,False,True,3,North Indian,1.0986122886681098,,,,,,,,,,,13.0,65.0,102.0,Dense (20+),True,,,0.6736224716934084
18356797,Jain Sweets & Bakers,New Delhi,"A Block, Near Main Red Light Chowk, Opposite Vishal Mega Mart, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1247414,28.5469805,"North Indian, Mithai",300,0,0,1,0.0,White,Not rated,1,1,False,False,True,2,North Indian,0.6931471805599453,,,,,,,,,,,63.0,96.0,102.0,Dense (20+),True,,,0.8261682611805634
18414511,JD's Restaurant,New Delhi,"A 50/2, Lane 1, Near Manoj Telecom, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1281314,28.5470234,"North Indian, Chinese",350,0,0,1,0.0,White,Not rated,0,1,False,False,True,2,North Indian,0.0,,,,,,,,,,,36.0,90.0,101.0,Dense (20+),True,,,0.882551197124877
18408033,Just Vada Pav,New Delhi,"KH 406, NH  8, Delhi - Gurgaon Road, Rangpuri, Near Shiv Murti, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",0.0,0.0,Street Food,150,0,0,1,0.0,White,Not rated,0,3,True,False,True,1,Street Food,0.0,,,,,,,,,,,,,,,False,,,0.9716622845816107
18358661,Kaka De Dhaba,New Delhi,"Badam Singh Market, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1228536,28.5454551,North Indian,350,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,46.0,97.0,100.0,Dense (20+),True,,,0.8971043356837866
18180072,Kolcata Bengali Dhaba,New Delhi,"Gali 7, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1239323,28.5435869,North Indian,100,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,48.0,93.0,101.0,Dense (20+),True,,,0.9149238137142064
18311961,Kukkuu Da Dhaba,New Delhi,"Shop 90A, Road 4, Gali 7, Near Anand Lok Inn, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",0.0,0.0,North Indian,400,0,0,1,0.0,White,Not rated,3,1,False,False,True,1,North Indian,1.3862943611198906,,,,,,,,,,,,,,,False,,,0.9830409519869704
18416830,M&S Coffee Cafe,New Delhi,"Shop 105, Old Rangpuri Road, Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1241121,28.543156,Fast Food,450,0,0,1,0.0,White,Not rated,3,1,False,False,True,1,Fast Food,1.3862943611198906,,,,,,,,,,,47.0,91.0,101.0,Dense (20+),True,,,0.9001828112710967
18357534,Malabar Style Kitchen,New Delhi,"K-311, Gali No. 4, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1249279,28.5429013,Kerala,350,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,Kerala,0.0,,,,,,,,,,,44.0,90.0,101.0,Dense (20+),True,,,0.9114985632666188
18356819,Mathura Lassi Wala,New Delhi,"K-Block, Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.125056,28.5438292,"North Indian, Chinese, South Indian",250,0,0,1,0.0,White,Not rated,0,1,False,False,True,3,North Indian,0.0,,,,,,,,,,,47.0,93.0,100.0,Dense (20+),True,,,0.7900192876774859
18356795,Metropolitan Cafe,New Delhi,"A-2/269, Road 2, Near Good Luck Hotel, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1257302,28.5477027,"North Indian, Chinese",500,0,0,2,0.0,White,Not rated,1,1,False,False,True,2,North Indian,0.6931471805599453,,,,,,,,,,,57.0,94.0,102.0,Dense (20+),True,,,0.8018676369794593
18357529,Mr. Bake,New Delhi,"L-96, Shubraj Complex, Labour Chowk, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1242983,28.5434512,Bakery,250,0,0,1,0.0,White,Not rated,2,1,False,False,True,1,Bakery,1.0986122886681098,,,,,,,,,,,48.0,92.0,101.0,Dense (20+),True,,,0.9206966670586372
311666,Mughal-E-Zaika,New Delhi,"K111 Rang Puri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1237525,28.54348,"Mughlai, North Indian",500,0,0,2,0.0,White,Not rated,0,1,False,False,True,2,Mughlai,0.0,,,,,,,,,,,48.0,93.0,101.0,Dense (20+),True,,,0.7803420835924272
18357541,Mukesh Bhojnalaya,New Delhi,"K-4, Shop 159, Rangpuri Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1248542,28.5430525,North Indian,300,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,44.0,90.0,101.0,Dense (20+),True,,,0.8998327687784744
312970,New Royal Blue Dhaba,New Delhi,"Lane 9, Old Rangpuri Road, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1231232,28.5435989,North Indian,300,0,0,1,0.0,White,Not rated,0,1,False,False,True,1,North Indian,0.0,,,,,,,,,,,44.0,93.0,101.0,Dense (20+),True,,,0.9183727591563986
305190,New Sharma Chicken Corner,New Delhi,"814, Mahipalpur Mata Chowk, Vasant Kunj Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1295415,28.5415121,"North Indian, Biryani",150,0,0,1,0.0,White,Not rated,2,1,False,False,True,2,North Indian,1.0986122886681098,,,,,,,,,,,12.0,61.0,102.0,Dense (20+),True,,,0.8482338615055405
303149,Pakwan,New Delhi,"Shalimar Hotel, A-160, Road 4, Mahipalpur Extension, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.12881389,28.54953611,"North Indian, Chinese, Fast Food",500,0,0,2,0.0,White,Not rated,1,4,True,False,True,3,North Indian,0.6931471805599453,,,,,,,,,,,22.0,85.0,101.0,Dense (20+),True,,,0.6605480533768587
18168164,Pizza Corner,New Delhi,"K-98, Rangpuri, Mahipalpur Road, Mahipalpur, New Delhi",Mahipalpur,"Mahipalpur, New Delhi",77.1239323,28.5432284,"Pizza, Fast Food",250,0,0,1,0.0,White,Not rated,2,1,False,False,True,2,Pizza,1.0986122886681098,,,,,,,,,,,47.0,92.0,101.0,Dense (20+),True,,,0.8174406474797513
